124.79,96.63,123,71.73,259.78,2425.9,6.41,148.74,0.6,78.72,1012.6,54
76.83,44.53,79.46,68.36,190.28,1431.8,9.71,174.86,1.4,80.8,1006.8,54
61.31,42.54,58.01,56.54,143.1,1226.6,6.65,96.28,1.36,85.06,1013.4,54
62.76,24.86,26.86,35.71,76.67,942.58,5.75,62.51,1.89,86.98,1019.5,54
42.03,21.07,44.91,47.12,115.61,1186.3,6.51,72.16,1.2,82.58,1021.3,54
56.2,33.12,41.78,49.55,114.71,958.87,5.67,133.5,0.66,80.91,1017.9,54
88.21,69.74,78.7,55.29,176.55,1586.6,6.96,107.5,1.38,80.3,1014.6,54
107.11,96.34,99.68,68.91,224.67,2117.3,7.7,131.3,1.19,87.04,1008.9,54
73.7,50.04,55.17,51.18,136.58,1423.5,8.42,128.29,1.06,90.58,1008,54
25.85,15.92,39.2,37.28,94.73,965.02,7.83,69.5,1.69,85.46,1011.4,54
34.4,24.89,55.25,42.88,125.24,1075.7,6.59,129.11,1.17,81.53,1007.5,54
46.01,37.23,55.41,50.55,137.1,1191.2,2.91,72.14,1.57,87.82,1003.4,54
46.15,21.02,44.98,41.55,108.98,1001.4,2.59,130.18,1.28,90.32,1005.8,54
55.51,33.29,42.81,49.27,114.77,1170.2,-0.79,106.05,1.31,68.44,1018.9,54
68.31,49.45,37.59,54.61,113.1,1292.7,7.86,166.47,0.86,73.77,1008,54
48.43,26.78,33.27,42.68,97.61,1072.2,6.62,121.46,1.25,88.51,1007,54
41.24,29.07,44.71,45.86,118.67,1196.7,9.96,176.87,1.01,91.33,1000.7,54
37.57,25.29,39.57,41.62,106.02,888.66,14.21,218.94,1.19,73.7,1000.9,54
43.71,28.28,32.59,43.52,96.15,1004.6,10.97,181.5,0.56,92.86,1001.5,54
37.19,17.94,31.36,39.25,89.68,900.19,9.02,141.66,0.99,84.54,1011.9,54
36.33,25.72,28.69,37.56,81.4,879.7,6.62,175.48,0.63,96.42,1014.1,54
38.99,37.66,34.12,41.85,92.31,951.73,8.87,250.46,0.61,89.93,1012.1,54
49.2,37.96,47.27,44.25,116.1,1081.3,10.99,-265.17,0.46,80.47,1010.2,54
53.85,33.16,33.03,49.97,99.47,878.12,13.51,225.1,1.12,78.9,1002.6,54
55.19,54.2,66.33,63,164.11,1278.8,12.65,204.21,0.79,79,1004.5,54
69.33,42.95,59.2,58.74,149.31,1425.7,10.53,192.98,0.54,86.23,1007.1,54
68.58,32.91,49.87,54.02,131.96,1316.7,10.36,161.42,0.63,83.99,1009.4,54
44.97,26.27,32.76,48.06,95.34,1016.4,14.59,198.46,0.9,74.1,1005.6,54
89.38,54.83,68.51,66.35,172.82,1817.4,6.71,96.03,2.18,88.22,1011.5,54
83.77,65.44,73.8,58.43,174.16,1876.1,8.76,179.23,1.31,85.73,996.73,54
124.43,84.57,93.44,62.61,205.9,2304.6,4.66,66.49,2,90.45,1000.3,54
79.94,43.27,58.92,61.54,151.62,1237.3,5.99,74.88,1.44,92.55,1011.2,54
61.8,39.48,67.32,67.48,165.92,1260.8,11.68,173.93,0.95,86.4,1007.5,54
78.78,44.26,78.56,62.23,182.06,1579.3,8,68.81,1.88,92.37,1007.8,54
79.85,46.7,89.06,67.26,203.47,1786.8,7.42,70.67,2.05,82.66,1007.9,54
90.54,25.65,45.82,57.65,127.68,1048.6,7.75,-280.96,0.58,82.18,1015.9,54
33.18,18.38,38.26,40.76,103.34,869.89,11.18,-253.22,0.48,74.6,1014.1,54
74.8,28.63,68.18,65.57,172.93,1229.1,12.76,85.35,1.66,66.72,1015.1,54
112.64,48.94,76.17,75,194.53,1562.3,13.51,89.46,1.35,70.72,1013.4,54
40.81,6.85,25.59,47.02,89.53,668.51,17.75,93.49,1.63,71.26,1014.6,54
79.33,15.89,29.78,50.73,100.32,763.26,16.21,73.51,1.96,76,1013.5,54
52.35,8.58,20.94,42.49,76.64,668.67,16.34,106.05,1.15,75.27,1011.1,54
80.3,14.39,41.83,68.57,131.79,871.61,15.26,95.65,1.09,76.03,1010.6,54
47.61,11.22,30.3,45,91.26,774.67,16.89,105.73,1.21,78,1007.9,54
75.29,15.83,40.69,63.35,125.36,987.91,15.99,94.83,1.33,80.94,1008.2,54
77.89,19.47,49.74,62.88,140.46,1096.9,15.62,123.23,1.04,84.91,1007.3,54
41.89,1.79,27.21,42.6,87.27,764.48,20.34,78.06,1.38,75.86,1011.2,54
36.9,2.26,25.63,42.18,82.43,740.87,21.52,116.01,1.22,70.89,1009.6,54
36.93,2.37,20.89,44.08,76.88,727.59,20.5,93.66,1.25,83.03,1007,54
46.55,1.17,27.34,35.04,76.51,789.17,24.26,128.86,1.02,74.2,1014,54
45.64,1.5,27.19,37.65,78.59,859.62,23.66,160.74,0.79,76.2,1007.7,54
42.42,1.74,30.95,40.27,88.8,886.32,23.2,78.77,1.66,74.64,1002.8,54
44.02,1.33,24.84,38.88,77.03,806.77,23.88,108.78,1.48,64.35,1005.1,54
41.81,1.78,31.08,47.05,97.49,834.46,23.32,104.83,1.07,66.44,1005.7,54
41.16,1.08,20.14,39.59,72.91,879.28,22.96,160.81,0.83,72.08,1000.3,54
31.5,2.95,15.16,35.15,60.5,663.05,25.49,154.94,0.8,66.43,1001.4,54
52.15,1.72,25.36,55.5,93,929.48,24.19,64.12,1.4,71.29,1007.5,54
43.3,1.04,23.56,47.1,83.09,820.13,24.77,82.01,1.19,69.82,1010.9,54
36.58,1.86,21.49,42.36,75.2,686.6,20.48,115.84,1.07,68.99,1011.9,54
31.75,2.62,21.44,41.3,74.13,679.71,22.07,111.14,1.24,62.29,1011.1,54
35.77,2.12,22.13,46.87,80.62,813.2,23.75,149.39,1.1,75.37,1006.4,54
32.19,1.65,16.26,34.3,58.86,690.05,21.78,182.36,0.78,82.37,1000.9,54
32.67,2.04,29.21,42.37,86.74,880.75,26.25,113.06,0.97,58.23,1007.6,54
30.75,1.5,26.96,37.44,79.83,677.08,25.06,105.24,0.87,67.3,1006.1,54
33.22,1.84,22.25,39.42,76.27,797.25,24.83,90.9,1.02,70.18,1005,54
25.18,2.81,35.51,46.7,102.64,824.28,25.7,80.3,1.14,70.84,1007.9,54
39.23,1.39,16.7,46,69.35,713.48,25.31,194.84,0.85,66.58,1001.5,54
32.94,1.17,15.17,38.04,61.11,688.46,25.73,180.41,1.16,56.98,1001.8,54
37.31,1.37,23.24,48.8,86.61,969.5,26.44,84.28,1.44,70.73,1008.4,54
41.68,2.17,22.58,49.92,87.21,994.28,27.15,115.6,1.2,67.33,1008.3,54
22.25,2.21,22.83,33.73,71.12,732.87,26.65,116.59,1.13,67.99,1009.2,54
27.03,1.64,22.28,40.1,74.01,864.91,26.86,91.26,1.22,67.81,1009.7,54
31.23,1.2,21.01,43.04,74.96,853.9,27.11,81.14,1.44,71.53,1010.6,54
28.94,1.67,19.79,35.22,66.14,860.26,26.52,132.1,1.15,63.28,1014.2,54
25.45,1.91,23.09,35.94,71.1,919.41,25.49,162,1,52.69,1013.5,54
25.61,1.52,26.56,36.19,76.79,886.71,23.92,79.83,1.14,57.59,1012.8,54
29.93,1.38,25.97,34.43,74.22,899.96,24.17,118.36,1.02,59.35,1010.8,54
37.81,1.26,27.43,41.28,74.73,806.82,26.18,105.74,1.19,68.1,1006.5,54
35.05,1.2,18.44,40.17,63.37,799.94,26.59,92.27,1.08,71.75,1006.1,54
31.69,1.28,32.34,49.79,89.64,892.07,26.7,68.78,1.56,73.17,1007.1,54
33.64,1.37,28.25,47.05,81.25,817.74,27.63,128.27,1.18,63.88,1009,54
33.82,1.43,25.7,39.88,71.31,850.28,25.96,120.65,1.1,63.64,1008.5,54
35.64,1.61,21.24,35.71,61.06,761.26,25.85,132.09,1.09,71.13,1009.6,54
32.55,1.95,20.43,35.28,59.15,760.11,25.78,125.97,1.1,74.72,1007.1,54
31.18,1.24,26.54,40.54,74.92,797.9,26.14,101.48,1,69.22,1005.9,54
39.71,1.42,27.53,45.36,83.07,710,26.48,85.86,1.41,75.06,1004.9,54
42.71,2.72,25.5,44.14,78.69,732.96,25.91,60.13,1.66,71.7,1007.9,54
39.94,3.06,24.41,42.01,74.92,734.24,25,73.58,1.35,74.7,1010,54
36.67,2.48,22.59,39.02,68.13,716.83,26.35,84.48,1.3,72.24,1011.2,54
32.45,2.11,34.08,45.54,90.88,873.36,26.57,76.28,1.49,69.7,1010.9,54
28.84,1.32,17.65,31.08,49.1,678.42,26.65,63.32,1.68,73.6,1010.8,54
29.69,1.13,14.89,30.92,42.59,777.89,26.44,97.51,1.15,75.06,1008.3,54
30.93,1.83,13.06,31.07,40.4,692.66,22.87,110.93,1.17,68.28,1004.5,54
39.75,2.51,25.32,45.86,75.61,740.13,21.62,77.53,1.31,80.2,1010.4,54
48.9,1.98,21.33,38.72,58.74,782.13,20.85,91.09,1.29,83,1009.7,54
49.2,1.62,22.14,36.62,61.65,792.27,22.08,183.24,0.43,74.98,1012.4,54
44.15,1.66,16.68,35.72,53.92,683.45,22.58,106.34,0.8,75.28,1015.1,54
45.7,1.28,26.02,39.02,70.05,815.36,22.11,152.67,1.02,71.18,1018.3,54
29.2,2.64,31.24,42.66,82.48,729.74,20.72,116.24,1.1,67.58,1017.8,54
28.99,3.02,24.52,41.8,70.82,663.58,20.86,143.55,1.08,68.33,1016.8,54
33.07,2.05,23.98,45.54,74.81,818.24,20.97,152.69,0.9,70.33,1014.9,54
34.85,1.63,28.09,44.04,80.9,875.13,21.76,125.95,0.68,76.85,1013.1,54
24.95,1.31,31.18,38.57,77.21,783.17,16.44,48.21,2.46,72.16,1018.2,54
37.76,2.56,22.71,43.46,69.22,959.2,17.72,97.7,1.42,69.58,1017,54
12.26,0.93,30.04,33.43,69.85,941.71,18.36,106.84,1.23,89.38,1017.7,54
18.08,1.62,27.59,33.42,64.02,857.77,17.92,61.98,1.78,81.42,1018.5,54
23.84,1.96,38.54,33.38,82.99,979.04,17.29,59.73,1.58,84.21,1018.1,54
42.22,1.28,44.67,47.73,109.58,994.31,17.2,80.99,1.28,85.18,1017.3,54
37.95,3.16,34.68,43.19,86.74,830.05,17.58,92.73,1.08,84.34,1017.5,54
26.43,1.47,26.76,39.29,76.96,579.01,18.02,60.82,1.52,83.65,1015.2,54
53.36,2.44,29.6,35.67,68.54,989.12,16.31,158.03,1.07,78.59,1023,54
54.78,1.21,40.86,37.92,88.8,937.01,16.62,155.59,1.1,72.29,1021.9,54
47.96,10.73,31.37,37.23,74.76,826.95,16.07,150.69,0.94,74.07,1018.8,54
35.24,7.92,31.09,26.85,66.9,781.44,15.36,142.37,0.72,78.62,1017.7,54
32.69,7.92,38.97,35.23,90.07,875.63,14.45,133.52,0.75,75.32,1018.2,54
58.24,16.66,52.99,43.2,119.28,1417.2,13.83,95.3,1.09,77.97,1017.1,54
46.64,9.44,43.24,34.76,94.9,1023.6,14.06,147.15,0.82,80.35,1016.3,54
33.16,2.86,23.22,33.15,58.75,738.83,10.4,68.95,1.35,70.98,1021.5,54
29.2,2.42,27.48,32.7,62.81,940.32,7.4,52.47,2.28,83.27,1020.2,54
31.35,1.94,36.05,36.29,76.37,965.53,8.35,84.78,1.39,83.7,1023,54
37.09,4.52,38.06,34.37,76.72,956.51,10.75,177.57,0.96,88.8,1017.8,54
33.38,10.17,41.6,37.53,88.17,1081.7,10.45,102.61,1.03,89.77,1017,54
27.48,8.48,28.98,35.18,66.45,1050,11.51,72.7,1.57,91.25,1012.4,54
26.63,4.9,28.46,33.56,64,1059.4,8.88,54.96,1.71,81.18,1020.9,54
29.52,5.34,38.36,36.95,81.54,1045.6,9.2,82.92,1.3,77.1,1022,54
24.21,10.84,36.42,34.82,75.75,881.46,13.11,190.36,1.19,83.72,1006.8,54
26.93,19.4,45.28,31.04,85.72,1024,15.8,172.16,1.02,85.86,1004.2,54
31.72,16.39,42.62,25.68,77.41,943.95,10.92,105.55,2.04,90.7,1006.4,54
30.07,13.67,44.43,26.21,79.81,1000.3,5.64,48,3.41,84.3,1019.8,54
18.93,11.31,25.03,24.24,49.23,942.45,4.82,47.93,2.98,85.45,1018.4,54
32.03,17.57,46.7,33.32,91.82,1355.2,2.61,71.28,1.06,84.13,1020,54
58.99,39.41,74.01,33.27,138.32,2027.5,9.26,89.1,0.84,90.97,1014.8,54
34.79,10.17,45.64,32.02,91.88,932.63,9.25,50.75,2.29,91.95,1011.2,54
34.76,20.74,31.59,32.15,76.79,1116.3,5.58,45.99,3.36,73.43,1017.5,54
57.36,63.89,41.83,36.7,98.73,1933.2,3.91,76.17,1.19,65.97,1020.2,54
23.96,18.49,52.04,30.78,98.15,847.11,4.58,153.02,1.31,83.09,1013.7,54
