28.46,1.08,13.41,93.54,15.91,81.65,1.42,77.21,991.67,41.65,8.04,3.11,24.15,28.92,33.78,15.72,148.18,1.06,75.75,993.06,23.6,35.7,23.69,34.79,44.31,97.65,8.07,5.52,175.95,1.18,94.64,1006,21.2,52.35,8.58,20.94,42.49,76.64,668.67,16.34,106.05,1.15,75.27,1011.1,54
28.24,1,11.54,88.44,13.72,83.79,1.29,87.48,991.24,43.1,4.5,2.18,19.92,23.27,36.23,15.08,90.65,0.91,76.11,992.48,23.6,34.19,20.34,26.16,44.01,84.12,13.06,5.64,181.15,1.24,88.71,1006.9,21.2,80.3,14.39,41.83,68.57,131.79,871.61,15.26,95.65,1.09,76.03,1010.6,54
42.12,1.66,16.58,89.93,16.02,115.77,1.33,85.24,988.79,42.65,2.05,3.16,23.87,28.72,33.28,17.13,79.84,1.03,74.18,990.04,23.6,26.44,14,4.48,32.98,39.85,29.99,11.35,174.69,4.22,79.88,1000.5,21.2,47.61,11.22,30.3,45,91.26,774.67,16.89,105.73,1.21,78,1007.9,54
28.53,1.22,11.49,90.84,14.58,89.71,1.44,88.44,989.01,36.58,0.28,3.72,21.39,27.09,32.61,16.19,61.3,1.12,75.85,990.18,23.6,17.93,12.07,3.11,20.74,25.52,35.66,12.27,173.95,5.64,79.3,997.12,21.2,75.29,15.83,40.69,63.35,125.36,987.91,15.99,94.83,1.33,80.94,1008.2,54
30.16,1.42,11.52,87.04,15.02,77,1.58,91,988.09,33.57,2.9,3.22,21.34,26.27,32.24,16.07,92.87,1.06,78.54,989.29,23.6,18.64,8.42,1.01,10.8,12.3,47.58,12.12,172.45,6.88,75.4,992.63,21.2,77.89,19.47,49.74,62.88,140.46,1096.9,15.62,123.23,1.04,84.91,1007.3,54
19.36,1.48,6.21,88.76,18.9,61.55,1.87,82.36,992.33,24.14,3.17,1.94,15.12,18.09,19.12,19.78,124.37,1.23,70.4,993.64,23.6,19.03,22.43,0.99,11.95,12.96,47.46,5.69,35,5.06,82.5,1000.1,21.2,41.89,1.79,27.21,42.6,87.27,764.48,20.34,78.06,1.38,75.86,1011.2,54
33.17,1.8,12.08,82.7,19.97,64.56,1.81,76.53,990.94,35.29,6.8,3,20.82,25.41,20.39,20.64,79.74,1.22,67.45,992.32,23.6,16.08,41.68,1.98,15.27,17.84,36.53,5.95,19.83,5.82,89.68,997,21.2,36.9,2.26,25.63,42.18,82.43,740.87,21.52,116.01,1.22,70.89,1009.6,54
26.83,2.05,9.53,80.88,19.04,34.18,2.65,88.67,988.5,55.16,19.36,7.21,26.04,36.77,17.3,19.55,144.37,1.34,78.21,989.61,23.6,19,38.41,1.11,14.38,15.62,40.97,5.08,34.12,4.27,86.2,993.14,21.2,36.93,2.37,20.89,44.08,76.88,727.59,20.5,93.66,1.25,83.03,1007,54
30.67,0.62,13.96,94.4,22.35,85.37,1.65,83.3,995.27,51.64,6.74,3.84,28.59,34.48,17.82,22.91,133.16,0.93,72.68,996.67,23.6,36.93,20.86,2.26,17.6,21.06,22.6,22.55,81.91,2.23,77.14,1000.6,21.2,46.55,1.17,27.34,35.04,76.51,789.17,24.26,128.86,1.02,74.2,1014,54
29.12,1.28,15.92,72.46,22.52,129.02,1.71,82.09,989,36.33,1.36,3.16,24.68,29.52,22.12,24.06,80.36,1.03,66.09,990.37,23.6,31.95,5.42,1.67,10.75,13.3,25.21,23.26,82.79,2.28,73.54,994.29,21.2,45.64,1.5,27.19,37.65,78.59,859.62,23.66,160.74,0.79,76.2,1007.7,54
31.22,1.18,3.9,102.14,21.37,48.1,2.63,83.12,984.61,35.49,2.78,1.86,15.05,17.91,23.58,22.2,83.35,1.64,71.11,985.81,23.6,21.69,17.63,0.99,10.37,11.89,28.26,21.92,25.84,5.63,75.46,989.82,21.2,42.42,1.74,30.95,40.27,88.8,886.32,23.2,78.77,1.66,74.64,1002.8,54
32.06,1.2,8.14,101.88,22.18,48.47,2.17,70.13,986.96,32.76,8.94,2.68,22.3,26.42,29.25,22.8,112.01,1.45,59.7,988.34,23.6,24.18,20.02,0.6,11.25,11.88,33.77,22.43,100.5,4.91,63.64,992.36,21.2,44.02,1.33,24.84,38.88,77.03,806.77,23.88,108.78,1.48,64.35,1005.1,54
28.21,1.24,14.51,78.88,22.08,78.26,1.49,71.98,987.12,50.95,21.44,4.21,32.05,38.5,22.61,22.41,135.05,1.1,61.91,988.5,23.6,28.73,19.71,2.17,16.58,19.98,27.37,21.64,65.74,3,67.02,992.54,21.2,41.81,1.78,31.08,47.05,97.49,834.46,23.32,104.83,1.07,66.44,1005.7,54
17.86,1.46,10.34,80.58,21.98,91.12,1.28,75.78,981.65,25.67,1.58,2.35,18.79,22.38,22.05,22.78,76.79,0.96,65.6,983.05,23.6,17.77,9.65,1.88,13.03,17.44,26.34,22.12,77.01,2.31,69.26,987.02,21.2,41.16,1.08,20.14,39.59,72.91,879.28,22.96,160.81,0.83,72.08,1000.3,54
21.34,1.29,4.94,83.52,22.65,118.82,1.59,84.56,982.96,34.87,3.66,1.37,13.2,15.31,22.75,24.35,91.65,1.26,65.47,984.33,23.6,15.46,7.63,1.26,8.77,12.24,26.98,23.72,94.4,2.62,71.25,988.27,21.2,31.5,2.95,15.16,35.15,60.5,663.05,25.49,154.94,0.8,66.43,1001.4,54
31.82,0.79,9.14,69.97,22.48,65.04,2.64,77.41,989.11,40.62,6.61,3.92,21.8,27.8,17.46,22.39,197.59,1.38,70.05,990.58,23.6,15.21,16.37,2.25,16.43,21.41,22.22,22.06,183.27,4.58,74.09,994.63,21.2,52.15,1.72,25.36,55.5,93,929.48,24.19,64.12,1.4,71.29,1007.5,54
28.3,0.7,8.16,79.25,23.22,46.56,2.38,73.95,992.5,34.11,10.4,2.84,21.57,25.92,22.34,23.37,152.52,1.31,65.09,993.89,23.6,18.47,22.2,1.65,15.44,19.49,28.27,22.99,146.17,4.59,69.26,997.95,21.2,43.3,1.04,23.56,47.1,83.09,820.13,24.77,82.01,1.19,69.82,1010.9,54
16.61,1.12,8.46,65.45,18.02,49.7,1.7,82.05,993.37,31.32,11.7,4.03,24.29,30.46,14.87,17.73,168.45,0.97,78.51,994.51,23.6,15.86,19.75,0.67,14.59,17.15,19.26,17.52,144.05,3.29,81.93,998.73,21.2,36.58,1.86,21.49,42.36,75.2,686.6,20.48,115.84,1.07,68.99,1011.9,54
15.6,0.88,6.88,79.27,19.71,48.02,2.24,72.45,992.52,22.21,10.66,3.05,21.48,26.15,23.76,19.71,103.24,1.37,67.64,993.79,23.6,15.54,26.39,1.09,15.04,18.24,27.62,19.32,34.57,4.53,71.96,997.9,21.2,31.75,2.62,21.44,41.3,74.13,679.71,22.07,111.14,1.24,62.29,1011.1,54
21.48,1.13,6.95,83.01,21.05,67.14,1.9,88.82,988.14,36.31,3.89,2.25,18.28,21.73,20.26,21.48,57.71,1.4,79.23,989.31,23.6,17.64,32.83,0.96,13.57,16.57,28.36,21.43,43.35,4.61,82.1,993.35,21.2,35.77,2.12,22.13,46.87,80.62,813.2,23.75,149.39,1.1,75.37,1006.4,54
33.72,13.66,38.4,77.99,20.91,139.03,1.66,84.27,981.92,34.75,3.2,2.34,21.33,25.21,20.09,20.45,123.97,1.21,80.79,983.35,23.6,21.02,19.73,1.31,17,20.77,24.6,20.27,117.57,3.08,83.97,987.38,21.2,32.19,1.65,16.26,34.3,58.86,690.05,21.78,182.36,0.78,82.37,1000.9,54
29.21,1.57,14.97,78.75,24.18,110.77,1.33,72.07,989.26,51.03,20.06,4.19,30.8,37.23,22.39,25.04,129.72,0.92,58.56,990.69,23.6,26.32,25.45,4.36,20.48,28.69,23.24,24.12,107.1,2.04,66.75,994.68,21.2,32.67,2.04,29.21,42.37,86.74,880.75,26.25,113.06,0.97,58.23,1007.6,54
25.85,1.4,15.99,64.23,23.54,93.8,1.23,79.95,987.62,35.91,4.34,3.04,25.18,29.84,19.73,23.95,95.97,0.9,69.68,989.05,23.6,29.86,12.25,6.62,17.08,28.76,20.71,22.97,61.42,2.03,76.62,993.07,21.2,30.75,1.5,26.96,37.44,79.83,677.08,25.06,105.24,0.87,67.3,1006.1,54
25.65,1.57,10.91,65.51,23,81.63,1.41,82.11,986.65,53.4,8.39,2.47,24.4,28.19,16.07,22.7,156.9,0.88,77.74,988.04,23.6,18.68,13.74,1.2,15.25,18.62,20.88,22.44,88.38,2.37,81.6,992.08,21.2,33.22,1.84,22.25,39.42,76.27,797.25,24.83,90.9,1.02,70.18,1005,54
20.17,1.27,12.01,68.04,23.27,64.25,1.45,83.44,989.47,35.87,8.52,3.48,26.78,32.11,16.26,23.91,117.67,1.02,72.94,990.86,23.6,24.83,19.93,5.7,18.9,29.18,19.11,23.13,80.37,2.83,79.25,994.9,21.2,25.18,2.81,35.51,46.7,102.64,824.28,25.7,80.3,1.14,70.84,1007.9,54
27.61,3.64,18.73,77.75,23.99,290.14,1.73,71.58,982.95,26.78,12.75,4.04,25.32,31.51,26.71,24.33,296.54,1.61,61.54,984.56,23.6,23.11,16.25,3.51,23.27,30.18,26.7,23.73,283.29,2.56,67.56,988.64,21.2,39.23,1.39,16.7,46,69.35,713.48,25.31,194.84,0.85,66.58,1001.5,54
26.6,5.79,16.89,84.23,24.16,274.39,2.15,64.26,983.17,26.43,3.75,2.5,20.25,24.07,31.02,24.61,261.24,1.61,54.66,984.92,23.6,17.17,11.63,2.53,21.56,26.97,28.92,23.82,241.29,3.19,60.99,988.97,21.2,32.94,1.17,15.17,38.04,61.11,688.46,25.73,180.41,1.16,56.98,1001.8,54
34.62,1.08,3.58,77.34,24.12,42.25,2.47,82.95,990.34,50.99,12.77,3.23,22.3,27.26,39.43,24.44,180.42,1.41,73.28,991.73,23.6,24.75,24.41,2.46,17.27,22.58,26.08,23.82,150.68,4.44,79.18,995.79,21.2,37.31,1.37,23.24,48.8,86.61,969.5,26.44,84.28,1.44,70.73,1008.4,54
34.17,1.22,1.44,85.12,25,44.96,2.34,80.02,990.31,55.8,12.52,2.7,21.69,25.82,43.8,25.21,94.84,1.42,70.91,991.57,23.6,29.67,32.08,1.17,14.89,18.22,31.51,24.85,55.34,5,75.85,995.59,21.2,41.68,2.17,22.58,49.92,87.21,994.28,27.15,115.6,1.2,67.33,1008.3,54
30.91,1.28,1.14,85.83,24.94,52.71,2.06,78.35,991.05,48.88,7.91,1.61,20.19,22.66,46.38,25.08,136.03,1.28,69.72,992.4,23.6,31.95,21.27,0.8,13.72,16.48,33.61,24.55,57.09,3.92,75.04,996.45,21.2,22.25,2.21,22.83,33.73,71.12,732.87,26.65,116.59,1.13,67.99,1009.2,54
27.22,0.88,4.22,77.78,25.1,41.76,2.04,75.43,991.47,51.97,19.49,3.56,29.51,33.51,44.15,25.68,98.99,1.15,65.05,992.8,23.6,34.22,46.79,1.72,20.86,25.02,32.15,25.08,39.92,3.68,70.91,996.82,21.2,27.03,1.64,22.28,40.1,74.01,864.91,26.86,91.26,1.22,67.81,1009.7,54
28.56,1.02,1.85,82.55,24.76,42.76,2.41,84.99,992.58,59.17,11.61,3.27,22.62,27.63,39.08,25.46,89.33,1.44,74.76,993.86,23.6,29.31,38.56,1.38,15.47,19.11,27.3,24.95,48.75,5.2,80.26,997.85,21.2,31.23,1.2,21.01,43.04,74.96,853.9,27.11,81.14,1.44,71.53,1010.6,54
28.92,1.23,0.14,76.94,24.39,47.08,2.28,73.83,996.09,51.14,21.08,3.51,26.47,31.85,44.42,24.37,106.45,1.41,67.03,997.38,23.6,23.59,44.77,1.49,17.63,21.45,30.01,23.97,48.58,4.63,71.46,1001.4,21.2,28.94,1.67,19.79,35.22,66.14,860.26,26.52,132.1,1.15,63.28,1014.2,54
31.71,1.08,1.52,70.05,23.85,61.72,1.94,61.4,995.19,42.52,15.31,2.95,24.4,28.97,45.38,23.76,97.17,1.29,58.02,996.66,23.6,23.22,54.14,2.1,21.48,26.24,29.49,23.25,60.45,3.88,62.35,1000.6,21.2,25.45,1.91,23.09,35.94,71.1,919.41,25.49,162,1,52.69,1013.5,54
26.3,1.02,2.81,67.06,22.57,42.71,2.13,65.59,994.42,39.19,12.69,2.41,24.06,27.75,43.77,22.44,202.64,1.26,62.3,995.72,23.6,16.19,17.84,1.88,16.78,21.2,28.1,21.68,123.47,3.46,68.02,999.86,21.2,25.61,1.52,26.56,36.19,76.79,886.71,23.92,79.83,1.14,57.59,1012.8,54
28.74,1.06,4.26,57.12,22.52,49.14,1.95,70.03,992.4,42.8,14.89,3.34,25.93,31.05,44.06,22.44,166.08,1.24,64.33,993.73,23.6,16.66,23.14,1.63,16.1,20.13,28.76,21.56,93.33,3.24,70.56,997.85,21.2,29.93,1.38,25.97,34.43,74.22,899.96,24.17,118.36,1.02,59.35,1010.8,54
34.22,1.25,0.9,82.35,24.39,44.02,2.24,79.47,988.38,48.66,7.64,3.17,23.99,28.3,42.29,24.44,149.08,1.37,71.82,989.77,23.6,28.38,31.19,2.22,18.43,23.36,28.62,23.99,99.22,3.92,76.87,993.82,21.2,37.81,1.26,27.43,41.28,74.73,806.82,26.18,105.74,1.19,68.1,1006.5,54
34.84,1.43,3.78,80.42,25.03,47.01,1.91,81.08,987.88,65.26,14.39,3.75,32.36,38.1,39.99,25.33,171.89,1.14,71.71,989.27,23.6,28.45,18.67,2.65,19.66,25.25,28,24.77,82.07,3.29,76.89,993.31,21.2,35.05,1.2,18.44,40.17,63.37,799.94,26.59,92.27,1.08,71.75,1006.1,54
38,1.21,1.62,78.8,25.08,37.14,2.42,78.29,989.01,55.46,8.87,2.9,21.47,25.91,41.81,25.61,154.63,1.32,69.93,990.29,23.6,31.59,20.18,1.98,13.3,17.86,29.37,25.14,133.53,4.3,75.06,994.32,21.2,31.69,1.28,32.34,49.79,89.64,892.07,26.7,68.78,1.56,73.17,1007.1,54
32.91,1.15,-1.92,88.29,25.54,39.04,2.29,79.03,991.17,52.66,5.16,2.17,17.13,20.45,43.84,25.96,129.72,1.39,69.66,992.31,23.6,21.17,12.22,0.97,8.65,11.67,31.21,25.58,91.82,4.83,74.53,996.37,21.2,33.64,1.37,28.25,47.05,81.25,817.74,27.63,128.27,1.18,63.88,1009,54
28.67,1.24,-2.79,80.1,24.17,51.82,2,74.33,990.33,36.75,1.52,2.12,15.44,18.55,45.43,24.32,118.09,1.29,67.96,991.59,23.6,16.06,3.68,0.86,7.53,10.38,32.17,23.85,36.54,4.13,72.75,995.66,21.2,33.82,1.43,25.7,39.88,71.31,850.28,25.96,120.65,1.1,63.64,1008.5,54
32.81,0.99,-4.1,83.05,24.16,43.91,2.2,82.6,991.39,40.63,0.56,1.44,12.44,14.65,43.86,24.2,116.9,1.36,73.94,992.62,23.6,17.72,3.46,0.84,8.07,10.9,30.01,23.76,46.35,4.25,79.13,996.71,21.2,35.64,1.61,21.24,35.71,61.06,761.26,25.85,132.09,1.09,71.13,1009.6,54
37.97,1.17,-4.61,91.38,24.28,46.52,2.23,82.58,988.93,47.23,1.2,1.21,11.62,13.48,46.65,24.45,118.11,1.4,73.88,990.19,23.6,22.2,3.51,0.93,7.44,10.39,33.42,24.12,63.13,4.07,78.89,994.33,21.2,32.55,1.95,20.43,35.28,59.15,760.11,25.78,125.97,1.1,74.72,1007.1,54
28.42,1.19,-1.53,76.18,23.93,63.33,1.62,80.88,987.59,41.85,1,1.5,14.54,16.84,44.06,24.46,130.18,1.09,71.62,988.89,23.6,20.06,3.22,0.98,9.44,12.47,29.76,23.76,64.76,2.66,76.5,992.98,21.2,31.18,1.24,26.54,40.54,74.92,797.9,26.14,101.48,1,69.22,1005.9,54
32.19,1.11,-0.72,73.81,24.61,39.93,2.5,83.14,986.84,47.63,6.58,3.47,22.87,28.18,42.33,24.66,174.24,1.32,74.77,988.14,23.6,19.52,13.51,2.05,16.66,21.33,25.06,24.34,140.39,4.08,79.43,992.11,21.2,39.71,1.42,27.53,45.36,83.07,710,26.48,85.86,1.41,75.06,1004.9,54
42.38,0.83,2.72,72.25,23.69,34.16,2.78,73.47,989.69,52.21,11.42,3.7,25.2,30.87,46.6,24.13,180.83,1.35,61.33,991.04,23.6,23.88,19.95,1.8,17.65,21.94,29.6,23.73,182.98,4.44,65.36,995.17,21.2,42.71,2.72,25.5,44.14,78.69,732.96,25.91,60.13,1.66,71.7,1007.9,54
38.66,0.64,3.03,65.68,23.24,48.98,2.21,79.62,991.68,59.26,7.79,3.07,23.74,28.44,48.54,24.04,188.08,1.22,66.08,992.96,23.6,29.38,13.68,1.52,14.96,18.83,31.36,23.44,185.4,4.09,70.99,997.1,21.2,39.94,3.06,24.41,42.01,74.92,734.24,25,73.58,1.35,74.7,1010,54
34.22,0.72,3.58,74.69,24.27,47.92,1.87,80.38,992.92,56.55,4.76,3.63,25.45,31.13,45.32,24.68,150.98,1.28,69.32,994.15,23.6,30.93,26.12,2.05,20.83,25.51,27.37,24.14,74.76,3.35,74.63,998.28,21.2,36.67,2.48,22.59,39.02,68.13,716.83,26.35,84.48,1.3,72.24,1011.2,54
33.36,1.04,2.01,86.18,24.81,43.35,2.09,69.71,992.64,47.04,6.12,2.8,24.27,28.57,53.66,25.28,124.5,1.3,60.46,993.9,23.6,33.33,35.98,2.05,20,24.68,34.33,24.63,77.06,3.63,65.19,998.01,21.2,32.45,2.11,34.08,45.54,90.88,873.36,26.57,76.28,1.49,69.7,1010.9,54
54.03,1.17,0.07,87.25,24.69,42.59,2.14,79.87,992.65,70.26,5.32,1.9,18.33,21.25,51.23,25.56,122.58,1.31,67.63,993.82,23.6,30.66,21.65,1.2,13.95,17.33,32,25.11,28.5,4.19,72.28,997.89,21.2,28.84,1.32,17.65,31.08,49.1,678.42,26.65,63.32,1.68,73.6,1010.8,54
51.27,1,1.58,70.14,24.33,52.41,1.83,85.13,990.02,71.48,2.97,3.08,20.54,25.06,44.12,24.89,106.42,1.2,74.78,991.19,23.6,36.67,13.1,1.67,11.64,15.73,26.83,24.42,69.26,3.37,79.8,995.33,21.2,29.69,1.13,14.89,30.92,42.59,777.89,26.44,97.51,1.15,75.06,1008.3,54
31.16,1,24.83,70.63,21.36,195.26,1.45,75.15,985.97,34.32,6.99,4.51,33.97,40.44,44.34,21.58,258.75,1.35,69.81,987.35,23.6,24.73,13.87,4.26,24.76,32.83,25.38,21.23,239.25,2.27,73.36,991.56,21.2,30.93,1.83,13.06,31.07,40.4,692.66,22.87,110.93,1.17,68.28,1004.5,54
19.82,1.06,3.98,72.38,20.47,51.61,2.37,88.24,992.11,50.93,21.72,4.24,31.24,37.74,42.58,20.09,197.44,1.44,80.57,993.39,23.6,22.14,33.39,2.61,22.22,27.76,22.67,19.85,133.04,4.17,85.26,997.53,21.2,39.75,2.51,25.32,45.86,75.61,740.13,21.62,77.53,1.31,80.2,1010.4,54
18.31,1.67,19.22,78.11,19.9,110.81,1.71,84.1,991.05,25.46,4.93,3.39,28.74,33.93,52.15,20.5,247.42,1.34,77.25,992.38,23.6,11.98,11.28,1.99,20.03,24.6,31,20.36,255.14,2.64,81.03,996.6,21.2,48.9,1.98,21.33,38.72,58.74,782.13,20.85,91.09,1.29,83,1009.7,54
42.29,4.86,44.35,66.04,22.23,229.75,1.35,70.45,993.42,43.2,27.06,4.01,37.37,43.53,49.57,22.21,205.98,1.04,64.35,994.87,23.6,25.35,39.42,6.41,30.64,42,27.48,21.89,183.75,1.9,69.08,999.05,21.2,49.2,1.62,22.14,36.62,61.65,792.27,22.08,183.24,0.43,74.98,1012.4,54
51.23,5.94,27.2,54.08,21.75,138.7,1.45,79.28,996.35,42.14,5.76,2.97,27.59,32.14,49.85,22.25,184.32,1.17,69.91,997.64,23.6,22.12,18.26,2.91,21.69,27.68,26.25,21.73,154,2.44,75.98,1001.8,21.2,44.15,1.66,16.68,35.72,53.92,683.45,22.58,106.34,0.8,75.28,1015.1,54
21.37,0.75,2.45,67.59,20.42,50.87,1.99,80.4,999.64,32.96,9.66,3.85,24.54,30.44,47.03,20.83,85.08,1.25,72.18,1000.7,23.6,28.7,53.38,2.63,20.96,26.52,26.6,20.62,46.98,3.8,76.2,1005,21.2,45.7,1.28,26.02,39.02,70.05,815.36,22.11,152.67,1.02,71.18,1018.3,54
17.43,0.57,3.61,60.01,19.09,39.18,2.07,71.82,999.2,44.83,43.64,5.46,34.7,43.07,43.1,19.17,122.2,1.21,66.94,1000.3,23.6,29.27,73.13,2.51,26.87,32.26,25.13,18.64,55.87,3.82,71.78,1004.6,21.2,29.2,2.64,31.24,42.66,82.48,729.74,20.72,116.24,1.1,67.58,1017.8,54
19.53,0.83,1.81,70.13,19.36,51.52,2.03,74.77,998.33,48.42,33.25,4.56,30.89,37.88,46.33,19.22,127.26,1.29,69.41,999.36,23.6,26.76,61.1,3.32,26.49,33.12,26.27,18.84,69.4,3.91,73.69,1003.6,21.2,28.99,3.02,24.52,41.8,70.82,663.58,20.86,143.55,1.08,68.33,1016.8,54
25.27,1.3,4.59,76.11,19.46,53.27,2,77.97,996.36,30.14,9.11,4.13,29.85,36.18,46.91,19.01,181.26,1.16,72.84,997.56,23.6,16.18,27.9,3.58,23.61,30.64,27.73,18.59,139.64,3.15,77.41,1001.8,21.2,33.07,2.05,23.98,45.54,74.81,818.24,20.97,152.69,0.9,70.33,1014.9,54
30.82,1.12,10.33,74.22,20.57,76.16,1.29,84.13,994.41,57.93,15.77,4.37,33.19,39.89,45.28,20.6,162.46,0.94,75.82,995.56,23.6,31.98,15.46,4.12,22.78,30.63,24.94,19.89,133.32,1.94,81.2,999.84,21.2,34.85,1.63,28.09,44.04,80.9,875.13,21.76,125.95,0.68,76.85,1013.1,54
46.04,1.86,5.87,55.06,14.3,35.1,3.42,75.54,999.61,47.95,8.79,5.54,23.63,32.12,41.29,14.73,255.55,1.79,65.97,1000.5,23.6,24.98,10.84,2.76,15.89,21.66,23.81,14.57,300.72,6.19,69.22,1005.1,21.2,24.95,1.31,31.18,38.57,77.21,783.17,16.44,48.21,2.46,72.16,1018.2,54
12.66,1.47,4.6,69.57,15.28,50.78,2.01,77.76,998.37,28.22,24.76,4.69,27.43,34.62,45.04,15.61,81.14,1.51,69.6,999,23.6,18.36,51.49,1.59,20.3,24.26,26.89,15.25,39.98,4.43,73.91,1003.5,21.2,37.76,2.56,22.71,43.46,69.22,959.2,17.72,97.7,1.42,69.58,1017,54
30.15,1.28,2.86,68.79,16.39,42.74,2.49,96.57,999,21.87,14.67,4.32,23.68,30.3,41.64,16.92,120.14,1.35,88.55,999.93,23.6,4.57,34.12,2.8,19.4,25.24,23.21,16.97,94.94,4.96,94.03,1004.3,21.2,12.26,0.93,30.04,33.43,69.85,941.71,18.36,106.84,1.23,89.38,1017.7,54
34.75,1.42,1.83,72.43,16.49,38.48,2.71,88.37,1000.1,18.9,17.18,3.95,19.82,25.88,43.55,16.47,147.61,1.47,80.97,1000.8,23.6,8.91,29.7,2.28,16.88,21.91,24.95,16.38,190.12,5.53,84.91,1005.3,21.2,18.08,1.62,27.59,33.42,64.02,857.77,17.92,61.98,1.78,81.42,1018.5,54
29.71,1.6,0.95,66.54,15.96,37.65,2.59,93.29,999.49,27.13,7.58,3.04,15.42,20.07,40.82,15.68,185.97,1.41,87.01,1000.3,23.6,8.65,9.18,2.19,11.51,16.37,22.53,15.63,229.78,4.64,91.16,1004.8,21.2,23.84,1.96,38.54,33.38,82.99,979.04,17.29,59.73,1.58,84.21,1018.1,54
29.81,1.91,7.88,69.76,15.94,46.84,1.63,92.85,998.64,22.86,16.9,5.69,28.44,37.36,41.59,15.74,145.8,1.07,86.13,999.49,23.6,7.78,29.56,3.08,22.27,29,22.75,15.75,122.7,3.64,89.68,1003.9,21.2,42.22,1.28,44.67,47.73,109.58,994.31,17.2,80.99,1.28,85.18,1017.3,54
33.41,1.94,14.81,69.03,16.02,40.5,1.61,92.6,998.58,40.98,21.66,5.93,29.11,38.21,39.89,16.01,186.63,1.06,85.11,999.55,23.6,13.82,45.83,2.71,24.84,30.52,21.2,15.84,111.78,3.15,90.24,1004,21.2,37.95,3.16,34.68,43.19,86.74,830.05,17.58,92.73,1.08,84.34,1017.5,54
37.61,2.34,7.22,72.09,16.21,56.46,1.95,93.4,996.58,22.95,10.82,7.27,21.69,32.83,39.74,16.37,188.02,1.25,84.79,997.49,23.6,13.64,21.59,3.32,17.83,24.47,25.92,16.29,171.29,4.13,89.68,1001.9,21.2,26.43,1.47,26.76,39.29,76.96,579.01,18.02,60.82,1.52,83.65,1015.2,54
27.22,1.16,3.83,70.48,14.86,57.53,1.96,88.35,1003.8,22.26,3.06,3.4,18.59,23.79,58.76,15.13,72.3,1.32,79.82,1004.8,23.6,9.9,28.67,1.73,15.55,19.74,32.64,14.94,39.58,3.54,84.19,1009.2,21.2,53.36,2.44,29.6,35.67,68.54,989.12,16.31,158.03,1.07,78.59,1023,54
23.29,1.04,2.44,65.13,14.98,54.96,2.03,83.12,1002.8,16.01,2.95,2.89,16.89,21.11,59.19,15.18,53.05,1.69,74.37,1003.8,23.6,7.27,33.07,1.42,15.9,19.61,32.58,15.2,30.68,4.55,77.56,1008.2,21.2,54.78,1.21,40.86,37.92,88.8,937.01,16.62,155.59,1.1,72.29,1021.9,54
22.5,1.31,3.25,63.46,14.41,54.68,1.86,85.48,999.78,11.82,7.29,3.09,20.21,24.83,58.4,14.64,71.73,1.38,76.37,1000.7,23.6,9.55,26.88,1.32,16.06,19.77,32.75,14.6,34.77,3.72,79.82,1005.1,21.2,47.96,10.73,31.37,37.23,74.76,826.95,16.07,150.69,0.94,74.07,1018.8,54
28.73,1.71,8.13,45.07,13.93,68.66,1.45,89.73,998.59,28.55,8.25,6.82,23.61,34.06,47.07,13.69,145.6,1.15,81.7,999.59,23.6,7.17,22.18,3.16,18.72,25.09,23.69,13.7,137.13,3.04,85.19,1004,21.2,35.24,7.92,31.09,26.85,66.9,781.44,15.36,142.37,0.72,78.62,1017.7,54
20.75,1.54,12.18,41.4,13.09,59.71,1.39,88.89,999.07,11.02,15.24,5.79,25.6,34.47,47.04,12.99,60.39,1.22,80.82,999.92,23.6,7.36,54.09,2.35,24.51,29.64,22.76,13.1,36.06,3.36,84.11,1004.4,21.2,32.69,7.92,38.97,35.23,90.07,875.63,14.45,133.52,0.75,75.32,1018.2,54
18.77,1.78,10.74,51.79,12.42,43.93,1.69,85.56,998.02,15.26,25.84,6.61,28.1,38.7,47.21,12.67,130.82,1.22,76.44,998.94,23.6,7.53,55.83,4.13,27.15,35.02,21,12.41,81.64,3.3,81.01,1003.4,21.2,58.24,16.66,52.99,43.2,119.28,1417.2,13.83,95.3,1.09,77.97,1017.1,54
18,2.12,12.65,47.71,12.82,50.16,1.41,89.05,997.28,17.55,16.47,5.05,26.74,34.48,48.89,12.79,69.03,1.18,81.29,998.1,23.6,10.8,67.29,3.97,31.2,38.82,18.36,12.41,36.47,2.58,86.58,1002.6,21.2,46.64,9.44,43.24,34.76,94.9,1023.6,14.06,147.15,0.82,80.35,1016.3,54
17.5,4.21,15.9,46.76,9.04,46.47,2.08,73.44,1002,15.78,27.3,5.89,23.78,32.81,51.83,9.14,192.98,1.3,66.64,1002.8,23.6,5.41,23.78,2.32,17.39,22.49,24.37,8.95,197.02,4.49,70.4,1007.4,21.2,33.16,2.86,23.22,33.15,58.75,738.83,10.4,68.95,1.35,70.98,1021.5,54
22.11,10.45,17.42,31.86,5.3,91.52,2.96,90.02,1000.6,11.65,7,7.33,17.99,29.23,40.17,5.25,280.01,1.97,82.25,1001.5,23.6,3.16,5.36,3.5,15.06,21.96,14.75,5.21,299.67,4.74,87.99,1006.4,21.2,29.2,2.42,27.48,32.7,62.81,940.32,7.4,52.47,2.28,83.27,1020.2,54
