22.58,21.92,7.85,30.33,42.36,48.36,0.93,183.88,1.61,89.11,983.74,23.6
22.88,25.75,17.58,36.18,63.14,45.05,0.78,156.94,1.76,87.92,986.41,23.6
44.86,35.37,7.74,38.89,50.76,66.07,-2.17,114.22,1.52,65.89,998.69,23.6
47.45,52.55,14.37,54.21,76.25,41.65,6.58,118.7,1.29,75.26,988.33,23.6
27.98,8.3,4.64,22.19,29.3,71.61,5.08,45.74,2.03,89.21,988.09,23.6
32.54,26.46,11.06,35.83,52.79,45.23,9.75,135.57,1.8,89.51,982.16,23.6
66.11,41,12.88,35.93,55.68,50.88,15.02,166.02,1.99,67.09,982.72,23.6
96.35,31.44,23.87,55,91.6,31.56,11.36,209.01,1.05,83.72,983.12,23.6
48.75,53.22,7.07,38.42,49.26,59.5,9.04,180.45,1.24,77.45,993.1,23.6
46.4,38.6,10.73,50.09,66.54,47.43,9.66,176.38,0.96,77.81,995.16,23.6
36.69,39.96,8,40.08,52.34,52.47,10.31,167.51,1,73.79,993.33,23.6
69.65,52.53,16.24,56.85,81.75,43.92,12.59,151.83,1.02,71.71,991.66,23.6
52,32.76,7.91,39.19,51.31,43.97,14.06,181.57,2.01,70.36,984.28,23.6
30.52,25.88,9.89,38.66,53.83,43.03,12.61,224.92,1.17,72.85,986.15,23.6
40.16,37.72,11.2,43.59,60.76,42.11,10.98,199.23,1,73.88,988.66,23.6
53.04,38.47,11.38,46.25,63.7,33.66,11.1,149.46,1.23,74.9,990.77,23.6
47.81,35.98,8.1,38.65,51.07,41.94,14.64,138.75,1.01,68.36,987.26,23.6
29.15,11.5,3.74,22.27,28.01,68.09,5.18,36.88,2.93,88.2,992.44,23.6
31.02,8.58,7.46,29.73,41.17,52.26,6.86,151.21,1.8,89.17,978.08,23.6
17.41,21.82,4.65,21.79,28.92,54.83,2.86,62.01,2.32,91.13,980.94,23.6
26.08,16.24,4.01,21.44,27.59,52.88,4.44,61.1,1.78,92.2,991.97,23.6
84.76,27.69,9.42,37,51.45,44.4,11.28,130.57,1.36,84.1,988.89,23.6
22.13,14.23,4.68,25.48,32.66,50.91,6.57,99.89,1.94,93.31,989.2,23.6
36.85,21.34,5.41,30.48,38.77,58.24,7.33,193.25,1.63,75.82,988.92,23.6
57.3,42.65,11.91,48.33,66.59,48.58,9.26,135.57,1.23,73.22,996.84,23.6
60.02,49.22,15.32,55.54,79.04,40.26,12.48,150.61,1.19,67.86,995.7,23.6
21.93,13.82,3.54,28.97,34.4,59.56,12.61,72.64,1.62,58.77,996.9,23.6
43.46,20.7,6.12,36.1,45.48,40.55,13.59,125.96,1.32,63.01,995.16,23.6
47.34,15.25,3.19,22.03,26.92,34.43,17.31,106.22,1.56,67.35,996.92,23.6
31.67,4.94,2.26,17.4,20.87,37,15.79,77.25,1.47,70.58,995.68,23.6
41.65,8.04,3.11,24.15,28.92,33.78,15.72,148.18,1.06,75.75,993.06,23.6
43.1,4.5,2.18,19.92,23.27,36.23,15.08,90.65,0.91,76.11,992.48,23.6
42.65,2.05,3.16,23.87,28.72,33.28,17.13,79.84,1.03,74.18,990.04,23.6
36.58,0.28,3.72,21.39,27.09,32.61,16.19,61.3,1.12,75.85,990.18,23.6
33.57,2.9,3.22,21.34,26.27,32.24,16.07,92.87,1.06,78.54,989.29,23.6
24.14,3.17,1.94,15.12,18.09,19.12,19.78,124.37,1.23,70.4,993.64,23.6
35.29,6.8,3,20.82,25.41,20.39,20.64,79.74,1.22,67.45,992.32,23.6
55.16,19.36,7.21,26.04,36.77,17.3,19.55,144.37,1.34,78.21,989.61,23.6
51.64,6.74,3.84,28.59,34.48,17.82,22.91,133.16,0.93,72.68,996.67,23.6
36.33,1.36,3.16,24.68,29.52,22.12,24.06,80.36,1.03,66.09,990.37,23.6
35.49,2.78,1.86,15.05,17.91,23.58,22.2,83.35,1.64,71.11,985.81,23.6
32.76,8.94,2.68,22.3,26.42,29.25,22.8,112.01,1.45,59.7,988.34,23.6
50.95,21.44,4.21,32.05,38.5,22.61,22.41,135.05,1.1,61.91,988.5,23.6
25.67,1.58,2.35,18.79,22.38,22.05,22.78,76.79,0.96,65.6,983.05,23.6
34.87,3.66,1.37,13.2,15.31,22.75,24.35,91.65,1.26,65.47,984.33,23.6
40.62,6.61,3.92,21.8,27.8,17.46,22.39,197.59,1.38,70.05,990.58,23.6
34.11,10.4,2.84,21.57,25.92,22.34,23.37,152.52,1.31,65.09,993.89,23.6
31.32,11.7,4.03,24.29,30.46,14.87,17.73,168.45,0.97,78.51,994.51,23.6
22.21,10.66,3.05,21.48,26.15,23.76,19.71,103.24,1.37,67.64,993.79,23.6
36.31,3.89,2.25,18.28,21.73,20.26,21.48,57.71,1.4,79.23,989.31,23.6
34.75,3.2,2.34,21.33,25.21,20.09,20.45,123.97,1.21,80.79,983.35,23.6
51.03,20.06,4.19,30.8,37.23,22.39,25.04,129.72,0.92,58.56,990.69,23.6
35.91,4.34,3.04,25.18,29.84,19.73,23.95,95.97,0.9,69.68,989.05,23.6
53.4,8.39,2.47,24.4,28.19,16.07,22.7,156.9,0.88,77.74,988.04,23.6
35.87,8.52,3.48,26.78,32.11,16.26,23.91,117.67,1.02,72.94,990.86,23.6
26.78,12.75,4.04,25.32,31.51,26.71,24.33,296.54,1.61,61.54,984.56,23.6
26.43,3.75,2.5,20.25,24.07,31.02,24.61,261.24,1.61,54.66,984.92,23.6
50.99,12.77,3.23,22.3,27.26,39.43,24.44,180.42,1.41,73.28,991.73,23.6
55.8,12.52,2.7,21.69,25.82,43.8,25.21,94.84,1.42,70.91,991.57,23.6
48.88,7.91,1.61,20.19,22.66,46.38,25.08,136.03,1.28,69.72,992.4,23.6
51.97,19.49,3.56,29.51,33.51,44.15,25.68,98.99,1.15,65.05,992.8,23.6
59.17,11.61,3.27,22.62,27.63,39.08,25.46,89.33,1.44,74.76,993.86,23.6
51.14,21.08,3.51,26.47,31.85,44.42,24.37,106.45,1.41,67.03,997.38,23.6
42.52,15.31,2.95,24.4,28.97,45.38,23.76,97.17,1.29,58.02,996.66,23.6
39.19,12.69,2.41,24.06,27.75,43.77,22.44,202.64,1.26,62.3,995.72,23.6
42.8,14.89,3.34,25.93,31.05,44.06,22.44,166.08,1.24,64.33,993.73,23.6
48.66,7.64,3.17,23.99,28.3,42.29,24.44,149.08,1.37,71.82,989.77,23.6
65.26,14.39,3.75,32.36,38.1,39.99,25.33,171.89,1.14,71.71,989.27,23.6
55.46,8.87,2.9,21.47,25.91,41.81,25.61,154.63,1.32,69.93,990.29,23.6
52.66,5.16,2.17,17.13,20.45,43.84,25.96,129.72,1.39,69.66,992.31,23.6
36.75,1.52,2.12,15.44,18.55,45.43,24.32,118.09,1.29,67.96,991.59,23.6
40.63,0.56,1.44,12.44,14.65,43.86,24.2,116.9,1.36,73.94,992.62,23.6
47.23,1.2,1.21,11.62,13.48,46.65,24.45,118.11,1.4,73.88,990.19,23.6
41.85,1,1.5,14.54,16.84,44.06,24.46,130.18,1.09,71.62,988.89,23.6
47.63,6.58,3.47,22.87,28.18,42.33,24.66,174.24,1.32,74.77,988.14,23.6
52.21,11.42,3.7,25.2,30.87,46.6,24.13,180.83,1.35,61.33,991.04,23.6
59.26,7.79,3.07,23.74,28.44,48.54,24.04,188.08,1.22,66.08,992.96,23.6
56.55,4.76,3.63,25.45,31.13,45.32,24.68,150.98,1.28,69.32,994.15,23.6
47.04,6.12,2.8,24.27,28.57,53.66,25.28,124.5,1.3,60.46,993.9,23.6
70.26,5.32,1.9,18.33,21.25,51.23,25.56,122.58,1.31,67.63,993.82,23.6
71.48,2.97,3.08,20.54,25.06,44.12,24.89,106.42,1.2,74.78,991.19,23.6
34.32,6.99,4.51,33.97,40.44,44.34,21.58,258.75,1.35,69.81,987.35,23.6
50.93,21.72,4.24,31.24,37.74,42.58,20.09,197.44,1.44,80.57,993.39,23.6
25.46,4.93,3.39,28.74,33.93,52.15,20.5,247.42,1.34,77.25,992.38,23.6
43.2,27.06,4.01,37.37,43.53,49.57,22.21,205.98,1.04,64.35,994.87,23.6
42.14,5.76,2.97,27.59,32.14,49.85,22.25,184.32,1.17,69.91,997.64,23.6
32.96,9.66,3.85,24.54,30.44,47.03,20.83,85.08,1.25,72.18,1000.7,23.6
44.83,43.64,5.46,34.7,43.07,43.1,19.17,122.2,1.21,66.94,1000.3,23.6
48.42,33.25,4.56,30.89,37.88,46.33,19.22,127.26,1.29,69.41,999.36,23.6
30.14,9.11,4.13,29.85,36.18,46.91,19.01,181.26,1.16,72.84,997.56,23.6
57.93,15.77,4.37,33.19,39.89,45.28,20.6,162.46,0.94,75.82,995.56,23.6
47.95,8.79,5.54,23.63,32.12,41.29,14.73,255.55,1.79,65.97,1000.5,23.6
28.22,24.76,4.69,27.43,34.62,45.04,15.61,81.14,1.51,69.6,999,23.6
21.87,14.67,4.32,23.68,30.3,41.64,16.92,120.14,1.35,88.55,999.93,23.6
18.9,17.18,3.95,19.82,25.88,43.55,16.47,147.61,1.47,80.97,1000.8,23.6
27.13,7.58,3.04,15.42,20.07,40.82,15.68,185.97,1.41,87.01,1000.3,23.6
22.86,16.9,5.69,28.44,37.36,41.59,15.74,145.8,1.07,86.13,999.49,23.6
40.98,21.66,5.93,29.11,38.21,39.89,16.01,186.63,1.06,85.11,999.55,23.6
22.95,10.82,7.27,21.69,32.83,39.74,16.37,188.02,1.25,84.79,997.49,23.6
22.26,3.06,3.4,18.59,23.79,58.76,15.13,72.3,1.32,79.82,1004.8,23.6
16.01,2.95,2.89,16.89,21.11,59.19,15.18,53.05,1.69,74.37,1003.8,23.6
11.82,7.29,3.09,20.21,24.83,58.4,14.64,71.73,1.38,76.37,1000.7,23.6
28.55,8.25,6.82,23.61,34.06,47.07,13.69,145.6,1.15,81.7,999.59,23.6
11.02,15.24,5.79,25.6,34.47,47.04,12.99,60.39,1.22,80.82,999.92,23.6
15.26,25.84,6.61,28.1,38.7,47.21,12.67,130.82,1.22,76.44,998.94,23.6
17.55,16.47,5.05,26.74,34.48,48.89,12.79,69.03,1.18,81.29,998.1,23.6
15.78,27.3,5.89,23.78,32.81,51.83,9.14,192.98,1.3,66.64,1002.8,23.6
11.65,7,7.33,17.99,29.23,40.17,5.25,280.01,1.97,82.25,1001.5,23.6
14.48,24.35,8.04,22.13,34.46,36.66,5.6,193.35,1.51,85.62,1004,23.6
18.43,5.05,3.55,13.44,18.88,48.58,9.38,43.1,2.13,87.2,998.61,23.6
13.58,6.05,6.26,18.13,27.73,40.56,9.18,41.28,1.52,91.53,998,23.6
16.16,19.28,4.74,16.59,23.85,45.45,10.13,59.43,2.32,86.95,993.94,23.6
16.45,12.18,5.86,18.83,27.82,47.44,6.18,231.74,1.74,81.89,1002.2,23.6
17.34,27.2,8.82,30.05,43.57,43.29,6.74,164.3,1.33,81.49,1003.1,23.6
16.87,25.19,10.55,33.19,49.37,35.23,11.13,119.46,1.09,88.49,987.85,23.6
13.83,29.66,9.99,33.14,46.84,38.4,14.93,148.53,1.16,85.98,985.74,23.6
15.32,10.78,6.54,17.77,27.8,40.78,9.21,78.9,2.43,90.09,987.56,23.6
6.51,15.24,4.18,13.39,20.18,50.26,2.83,99.14,3.14,87.68,1000.9,23.6
14.38,13.28,5.92,15.47,24.55,46.86,1.48,206.17,2.51,88.94,999.5,23.6
24.95,36.12,15.06,36,60.88,35.86,0.56,125.87,1.04,84.25,1000.2,23.6
19.06,23.8,12.27,32.28,52.05,35.72,7.03,213.59,1.24,90.17,996.11,23.6
17.69,8.3,5.24,20.11,27.77,42.18,7.21,272.2,1.75,93.71,992.82,23.6
11.2,5.9,4.5,14.49,21.38,49.61,3.5,287.36,2.51,74.8,998.75,23.6
12.77,10.11,11.51,30.57,48.19,42.29,2.37,243.22,1.19,66.86,1000.8,23.6
12.84,27.91,16.59,38.93,64.37,42.6,3.78,220.24,1.2,79.83,994.43,23.6
